hakai_id,cm_lab,cpaf_lab,caf_lab,cgf_lab,ucal_lab,lpaf_lab,lpam_lab,lam_lab,laf_lab,lgf_lab,ulep_lab,lab_count_motiles,comments,quality_level,quality_log
U1793,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1794,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1799,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1792,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4295,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4294,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4296,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4177,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3833,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3830,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3828,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3824,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3825,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3831,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3829,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3832,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3826,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3827,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3765,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3768,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U3764,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3770,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3771,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3762,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3767,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3763,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3506,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3332,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3507,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3333,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3505,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3331,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3330,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3335,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3334,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3329,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3328,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3503,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3326,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3325,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3501,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3502,0,0,0,0,0,0,0,0,0,0,1,1,NA,Raw,NA
U2979,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4576,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4639,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4581,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4579,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4577,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4575,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4578,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4640,1,0,1,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U4691,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1884,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1883,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1873,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1874,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1881,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1885,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1882,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1871,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1872,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1875,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1745,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1718,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1741,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1720,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1742,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1743,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,1: Fish fell on floor
U1744,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1700,1,2,0,1,0,0,0,0,0,0,0,4,NA,Raw,NA
U1717,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2040,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U1722,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1724,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1721,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1725,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1726,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1727,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U1729,2,1,1,0,0,0,0,0,0,0,0,4,NA,Raw,NA
U1723,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U1728,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1730,0,1,2,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U4181,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4182,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,1: Fish fell on floor
U4308,1,2,0,1,0,1,0,0,0,0,0,5,NA,Raw,NA
U4307,0,3,0,1,0,0,0,0,0,0,0,4,NA,Raw,NA
U4178,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4179,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4306,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4180,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4184,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2220,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2216,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2218,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2217,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2219,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2215,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3289,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3292,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3290,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3287,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3286,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2552,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3288,0,0,0,1,1,0,0,0,0,0,0,2,NA,Raw,NA
U2551,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4911,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4912,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4913,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U4914,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4915,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4910,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3907,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3906,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3701,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3702,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3700,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3697,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3699,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3698,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3693,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3696,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3694,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3695,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3734,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3738,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4033,0,0,0,0,0,0,1,0,0,0,0,1,NA,Raw,NA
U4040,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3735,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3736,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3737,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4034,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3951,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U3956,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U3955,1,0,1,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U3957,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3952,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3953,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4952,1,0,1,1,0,0,0,0,0,0,0,3,NA,Raw,NA
U2140,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2137,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2152,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2155,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2136,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2151,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2984,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2138,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2153,0,1,0,0,0,0,1,0,0,0,0,2,NA,Raw,NA
U2139,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2154,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U2098,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2099,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2029,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2096,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2094,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2093,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2092,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2095,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2097,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2091,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4519,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4542,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1853,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1848,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1850,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4540,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1849,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4541,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1847,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1852,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1836,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1843,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1837,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1842,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3407,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3409,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3412,0,1,0,0,0,0,1,0,0,1,0,3,NA,Raw,NA
U3405,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3406,1,0,0,0,0,0,0,1,0,1,0,3,NA,Raw,NA
U3408,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3410,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3404,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3413,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3411,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2954,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2953,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2952,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2981,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2983,0,0,0,0,0,0,1,0,0,2,0,3,NA,Raw,NA
U2956,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2955,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2982,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2957,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1714,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1697,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U1698,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1715,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1716,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1699,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1713,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1696,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1712,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1695,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2077,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2076,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2080,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2079,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2084,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2082,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2081,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2078,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2085,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2083,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2701,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2606,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2703,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2603,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2602,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2702,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2605,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2704,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2345,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2343,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2339,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2340,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2342,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2341,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2344,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2346,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2348,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2347,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2312,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2311,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2314,0,0,0,0,0,0,0,1,0,0,0,1,NA,Raw,NA
U2310,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2307,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2306,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2309,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2308,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2313,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2305,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4247,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4245,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4243,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4240,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4241,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4242,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4246,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4248,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4239,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2109,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2100,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2103,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2104,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2105,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U2107,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2108,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2106,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2101,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2102,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4437,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4436,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4416,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4409,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4461,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3850,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U4902,0,0,0,2,0,0,0,0,0,2,0,4,NA,Raw,NA
U3909,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4901,0,0,0,1,0,0,0,0,0,1,0,2,NA,Raw,NA
U3892,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3908,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3894,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3893,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3895,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4030,0,1,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U4028,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3732,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3731,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4039,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4031,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3733,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4029,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4940,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4941,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4950,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3969,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4951,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4942,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3968,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2247,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2249,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2241,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2244,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2243,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2245,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2248,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2246,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2242,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1845,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1838,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U1844,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1839,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3780,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3779,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3781,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3777,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3772,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3775,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3774,0,0,0,0,0,0,0,1,0,0,0,1,NA,Raw,NA
U3773,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3312,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2967,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3308,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2969,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2968,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2066,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2065,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2067,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2064,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2070,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2063,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2069,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2068,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2062,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2061,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2260,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2256,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2252,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2255,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2259,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2253,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2258,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2257,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2254,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2251,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2147,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2148,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2114,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U2112,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2111,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U2026,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2115,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2113,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2027,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2028,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2090,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2024,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2089,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2086,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2088,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2087,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2278,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2274,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2277,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2271,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2272,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2276,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2273,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2279,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2275,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2280,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2174,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2173,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2170,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2172,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2171,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
