ufn,survey_date,site_id,region,species,louse_species,n_lice,year
U1074,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U1075,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U1083,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U1092,2015-06-14,D09,DI,SO,motile_caligus,1,2015
U1093,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U1094,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U1095,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U2899,2015-06-14,D09,DI,PI,motile_caligus,1,2015
U3099,2015-06-14,D09,DI,CU,motile_caligus,0,2015
U3104,2015-06-14,D09,DI,CU,motile_caligus,1,2015
U3105,2015-06-14,D09,DI,CU,motile_caligus,1,2015
U3112,2015-06-14,D09,DI,CU,motile_caligus,1,2015
U3114,2015-06-14,D09,DI,CU,motile_caligus,0,2015
U3118,2015-06-14,D09,DI,CU,motile_caligus,0,2015
U4734,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U4735,2015-06-14,D09,DI,SO,motile_caligus,3,2015
U4736,2015-06-14,D09,DI,SO,motile_caligus,2,2015
U4754,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U4755,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U4788,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U4789,2015-06-14,D09,DI,SO,motile_caligus,1,2015
U4790,2015-06-14,D09,DI,SO,motile_caligus,1,2015
U4791,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U4792,2015-06-14,D09,DI,SO,motile_caligus,2,2015
U4805,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U4806,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U4807,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U4808,2015-06-14,D09,DI,SO,motile_caligus,0,2015
U4809,2015-06-14,D09,DI,SO,motile_caligus,1,2015
U4824,2015-06-14,D09,DI,SO,motile_caligus,2,2015
U471,2015-06-17,D08,DI,SO,motile_caligus,0,2015
U472,2015-06-17,D08,DI,SO,motile_caligus,0,2015
U473,2015-06-17,D08,DI,SO,motile_caligus,0,2015
U481,2015-06-17,D08,DI,SO,motile_caligus,0,2015
U1339,2015-06-17,D08,DI,SO,motile_caligus,0,2015
U1340,2015-06-17,D08,DI,SO,motile_caligus,0,2015
U1343,2015-06-17,D08,DI,SO,motile_caligus,0,2015
U1357,2015-06-17,D08,DI,SO,motile_caligus,0,2015
U1364,2015-06-17,D08,DI,SO,motile_caligus,1,2015
U1365,2015-06-17,D08,DI,SO,motile_caligus,0,2015
U1366,2015-06-17,D08,DI,SO,motile_caligus,0,2015
U4017,2015-06-17,D08,DI,CU,motile_caligus,0,2015
U4018,2015-06-17,D08,DI,CU,motile_caligus,0,2015
U4019,2015-06-17,D08,DI,CU,motile_caligus,0,2015
U4020,2015-06-17,D08,DI,CU,motile_caligus,0,2015
U4021,2015-06-17,D08,DI,CU,motile_caligus,0,2015
U4022,2015-06-17,D08,DI,CU,motile_caligus,0,2015
U4023,2015-06-17,D08,DI,CU,motile_caligus,0,2015
U4024,2015-06-17,D08,DI,CU,motile_caligus,0,2015
U4025,2015-06-17,D08,DI,CU,motile_caligus,0,2015
U4026,2015-06-17,D08,DI,CU,motile_caligus,1,2015
U4873,2015-06-17,D08,DI,SO,motile_caligus,0,2015
U852,2015-06-18,D09,DI,SO,motile_caligus,0,2015
U890,2015-06-18,D09,DI,SO,motile_caligus,2,2015
U897,2015-06-18,D09,DI,SO,motile_caligus,2,2015
U898,2015-06-18,D09,DI,SO,motile_caligus,1,2015
U899,2015-06-18,D09,DI,SO,motile_caligus,1,2015
U900,2015-06-18,D09,DI,SO,motile_caligus,0,2015
U901,2015-06-18,D09,DI,SO,motile_caligus,2,2015
U902,2015-06-18,D09,DI,SO,motile_caligus,1,2015
U903,2015-06-18,D09,DI,SO,motile_caligus,0,2015
U911,2015-06-18,D09,DI,SO,motile_caligus,2,2015
U2795,2015-06-18,D09,DI,CU,motile_caligus,0,2015
U2796,2015-06-18,D09,DI,CU,motile_caligus,0,2015
U2800,2015-06-18,D09,DI,CU,motile_caligus,0,2015
U2906,2015-06-18,D09,DI,CU,motile_caligus,0,2015
U2907,2015-06-18,D09,DI,CU,motile_caligus,2,2015
U989,2015-06-20,D09,DI,SO,motile_caligus,1,2015
U990,2015-06-20,D09,DI,SO,motile_caligus,0,2015
U996,2015-06-20,D09,DI,SO,motile_caligus,5,2015
U997,2015-06-20,D09,DI,SO,motile_caligus,0,2015
U998,2015-06-20,D09,DI,SO,motile_caligus,1,2015
U1001,2015-06-20,D09,DI,SO,motile_caligus,0,2015
U1002,2015-06-20,D09,DI,SO,motile_caligus,0,2015
U1003,2015-06-20,D09,DI,SO,motile_caligus,0,2015
U1004,2015-06-20,D09,DI,SO,motile_caligus,1,2015
U1011,2015-06-20,D09,DI,SO,motile_caligus,4,2015
U1012,2015-06-20,D09,DI,SO,motile_caligus,0,2015
U3089,2015-06-20,D09,DI,CU,motile_caligus,1,2015
U3092,2015-06-20,D09,DI,CU,motile_caligus,2,2015
U3144,2015-06-20,D09,DI,CU,motile_caligus,1,2015
U3147,2015-06-20,D09,DI,CU,motile_caligus,1,2015
U3150,2015-06-20,D09,DI,CU,motile_caligus,1,2015
U1029,2015-06-22,D10,DI,SO,motile_caligus,0,2015
U1030,2015-06-22,D10,DI,SO,motile_caligus,1,2015
U1039,2015-06-22,D10,DI,SO,motile_caligus,0,2015
U1040,2015-06-22,D10,DI,SO,motile_caligus,0,2015
U1050,2015-06-22,D10,DI,SO,motile_caligus,0,2015
U1058,2015-06-22,D10,DI,SO,motile_caligus,0,2015
U1059,2015-06-22,D10,DI,SO,motile_caligus,2,2015
U1071,2015-06-22,D10,DI,SO,motile_caligus,1,2015
U1072,2015-06-22,D10,DI,SO,motile_caligus,1,2015
U1073,2015-06-22,D10,DI,SO,motile_caligus,1,2015
U1081,2015-06-22,D10,DI,SO,motile_caligus,0,2015
U853,2015-06-22,D09,DI,SO,motile_caligus,5,2015
U872,2015-06-22,D09,DI,SO,motile_caligus,0,2015
U873,2015-06-22,D09,DI,SO,motile_caligus,1,2015
U874,2015-06-22,D09,DI,SO,motile_caligus,1,2015
U875,2015-06-22,D09,DI,SO,motile_caligus,1,2015
U904,2015-06-22,D09,DI,SO,motile_caligus,1,2015
U905,2015-06-22,D09,DI,SO,motile_caligus,2,2015
U906,2015-06-22,D09,DI,SO,motile_caligus,0,2015
U912,2015-06-22,D09,DI,SO,motile_caligus,0,2015
U913,2015-06-22,D09,DI,SO,motile_caligus,1,2015
U2514,2015-06-22,D09,DI,PI,motile_caligus,0,2015
U2515,2015-06-22,D09,DI,PI,motile_caligus,2,2015
U2516,2015-06-22,D09,DI,PI,motile_caligus,1,2015
U2834,2015-06-22,D09,DI,PI,motile_caligus,1,2015
U2835,2015-06-22,D09,DI,PI,motile_caligus,2,2015
U2836,2015-06-22,D09,DI,PI,motile_caligus,1,2015
U2837,2015-06-22,D09,DI,PI,motile_caligus,0,2015
U2920,2015-06-22,D09,DI,CU,motile_caligus,0,2015
U2924,2015-06-22,D09,DI,CU,motile_caligus,0,2015
U3009,2015-06-22,D09,DI,CU,motile_caligus,0,2015
U3010,2015-06-22,D09,DI,CU,motile_caligus,0,2015
U3013,2015-06-22,D09,DI,CU,motile_caligus,0,2015
U835,2015-06-24,D10,DI,SO,motile_caligus,0,2015
U836,2015-06-24,D10,DI,SO,motile_caligus,0,2015
U837,2015-06-24,D10,DI,SO,motile_caligus,0,2015
U838,2015-06-24,D10,DI,SO,motile_caligus,0,2015
U841,2015-06-24,D10,DI,SO,motile_caligus,0,2015
U842,2015-06-24,D10,DI,SO,motile_caligus,1,2015
U843,2015-06-24,D10,DI,SO,motile_caligus,1,2015
U3130,2015-06-24,D09,DI,CU,motile_caligus,0,2015
U3131,2015-06-24,D09,DI,CU,motile_caligus,1,2015
U3132,2015-06-24,D09,DI,CU,motile_caligus,0,2015
U3133,2015-06-24,D09,DI,CU,motile_caligus,0,2015
U3134,2015-06-24,D09,DI,CU,motile_caligus,1,2015
U851,2015-06-27,D09,DI,SO,motile_caligus,0,2015
U885,2015-06-27,D09,DI,SO,motile_caligus,0,2015
U886,2015-06-27,D09,DI,SO,motile_caligus,1,2015
U887,2015-06-27,D09,DI,SO,motile_caligus,1,2015
U888,2015-06-27,D09,DI,SO,motile_caligus,1,2015
U889,2015-06-27,D09,DI,SO,motile_caligus,1,2015
U892,2015-06-27,D09,DI,SO,motile_caligus,0,2015
U893,2015-06-27,D09,DI,SO,motile_caligus,1,2015
U894,2015-06-27,D09,DI,SO,motile_caligus,1,2015
U895,2015-06-27,D09,DI,SO,motile_caligus,0,2015
U896,2015-06-27,D09,DI,SO,motile_caligus,0,2015
U2660,2015-06-27,D09,DI,CU,motile_caligus,1,2015
U2662,2015-06-27,D09,DI,CU,motile_caligus,0,2015
U3091,2015-06-27,D09,DI,CU,motile_caligus,0,2015
U3140,2015-06-27,D09,DI,CU,motile_caligus,1,2015
U3146,2015-06-27,D09,DI,CU,motile_caligus,0,2015
U3204,2015-06-27,D09,DI,PI,motile_caligus,1,2015
U3205,2015-06-27,D09,DI,PI,motile_caligus,1,2015
U3206,2015-06-27,D09,DI,PI,motile_caligus,2,2015
U3208,2015-06-27,D09,DI,PI,motile_caligus,0,2015
U3209,2015-06-27,D09,DI,PI,motile_caligus,2,2015
U3210,2015-06-27,D09,DI,PI,motile_caligus,1,2015
U3211,2015-06-27,D09,DI,PI,motile_caligus,0,2015
U3212,2015-06-27,D09,DI,PI,motile_caligus,1,2015
U3213,2015-06-27,D09,DI,PI,motile_caligus,2,2015
U3218,2015-06-27,D09,DI,PI,motile_caligus,0,2015
U597,2015-06-29,D09,DI,SO,motile_caligus,2,2015
U598,2015-06-29,D09,DI,SO,motile_caligus,2,2015
U613,2015-06-29,D09,DI,SO,motile_caligus,0,2015
U635,2015-06-29,D09,DI,SO,motile_caligus,1,2015
U636,2015-06-29,D09,DI,SO,motile_caligus,0,2015
U637,2015-06-29,D09,DI,SO,motile_caligus,0,2015
U638,2015-06-29,D09,DI,SO,motile_caligus,0,2015
U639,2015-06-29,D09,DI,SO,motile_caligus,1,2015
U3100,2015-06-29,D09,DI,CU,motile_caligus,2,2015
U3103,2015-06-29,D09,DI,CU,motile_caligus,0,2015
U3106,2015-06-29,D09,DI,CU,motile_caligus,1,2015
U3107,2015-06-29,D09,DI,CU,motile_caligus,0,2015
U3109,2015-06-29,D09,DI,CU,motile_caligus,0,2015
U3110,2015-06-29,D09,DI,CU,motile_caligus,0,2015
U3113,2015-06-29,D09,DI,CU,motile_caligus,1,2015
U223,2015-07-02,D09,DI,SO,motile_caligus,1,2015
U240,2015-07-02,D09,DI,SO,motile_caligus,2,2015
U245,2015-07-02,D09,DI,SO,motile_caligus,0,2015
U246,2015-07-02,D09,DI,SO,motile_caligus,4,2015
U247,2015-07-02,D09,DI,SO,motile_caligus,1,2015
U248,2015-07-02,D09,DI,SO,motile_caligus,4,2015
U251,2015-07-02,D09,DI,SO,motile_caligus,0,2015
U252,2015-07-02,D09,DI,SO,motile_caligus,0,2015
U253,2015-07-02,D09,DI,SO,motile_caligus,1,2015
U1330,2015-07-02,D09,DI,SO,motile_caligus,1,2015
U2538,2015-07-02,D09,DI,PI,motile_caligus,0,2015
U2900,2015-07-02,D09,DI,PI,motile_caligus,0,2015
U3145,2015-07-02,D09,DI,CU,motile_caligus,0,2015
U3149,2015-07-02,D09,DI,CU,motile_caligus,0,2015
U3152,2015-07-02,D09,DI,CU,motile_caligus,0,2015
U3154,2015-07-02,D09,DI,CU,motile_caligus,1,2015
U3155,2015-07-02,D09,DI,CU,motile_caligus,1,2015
U3225,2015-07-02,D09,DI,PI,motile_caligus,0,2015
U3229,2015-07-02,D09,DI,PI,motile_caligus,0,2015
U3234,2015-07-02,D09,DI,PI,motile_caligus,0,2015
U3235,2015-07-02,D09,DI,PI,motile_caligus,3,2015
U3236,2015-07-02,D09,DI,PI,motile_caligus,0,2015
U4856,2015-07-02,D09,DI,SO,motile_caligus,0,2015
U667,2015-07-06,D09,DI,SO,motile_caligus,3,2015
U675,2015-07-06,D09,DI,SO,motile_caligus,3,2015
U683,2015-07-06,D09,DI,SO,motile_caligus,2,2015
U684,2015-07-06,D09,DI,SO,motile_caligus,3,2015
U2667,2015-07-06,D09,DI,CU,motile_caligus,3,2015
U3157,2015-07-06,D09,DI,CU,motile_caligus,1,2015
U3159,2015-07-06,D09,DI,CU,motile_caligus,3,2015
U3160,2015-07-06,D09,DI,CU,motile_caligus,2,2015
U3161,2015-07-06,D09,DI,CU,motile_caligus,2,2015
U650,2015-07-07,D09,DI,SO,motile_caligus,5,2015
U658,2015-07-07,D09,DI,SO,motile_caligus,0,2015
U662,2015-07-07,D09,DI,SO,motile_caligus,4,2015
U663,2015-07-07,D09,DI,SO,motile_caligus,0,2015
U671,2015-07-07,D09,DI,SO,motile_caligus,2,2015
U3135,2015-07-07,D09,DI,CU,motile_caligus,0,2015
U3136,2015-07-07,D09,DI,CU,motile_caligus,0,2015
U3137,2015-07-07,D09,DI,CU,motile_caligus,0,2015
U3138,2015-07-07,D09,DI,CU,motile_caligus,1,2015
U3139,2015-07-07,D09,DI,CU,motile_caligus,0,2015
U3214,2015-07-07,D09,DI,PI,motile_caligus,1,2015
U3215,2015-07-07,D09,DI,PI,motile_caligus,0,2015
U3216,2015-07-07,D09,DI,PI,motile_caligus,0,2015
U3217,2015-07-07,D09,DI,PI,motile_caligus,0,2015
U3219,2015-07-07,D09,DI,PI,motile_caligus,0,2015
U3220,2015-07-07,D09,DI,PI,motile_caligus,0,2015
U3221,2015-07-07,D09,DI,PI,motile_caligus,3,2015
U3222,2015-07-07,D09,DI,PI,motile_caligus,1,2015
U3223,2015-07-07,D09,DI,PI,motile_caligus,0,2015
U3224,2015-07-07,D09,DI,PI,motile_caligus,1,2015
U2785,2016-05-14,D08,DI,SO,motile_caligus,0,2016
U3876,2016-05-14,D08,DI,PI,motile_caligus,0,2016
U3885,2016-05-14,D08,DI,PI,motile_caligus,0,2016
U3886,2016-05-14,D08,DI,PI,motile_caligus,0,2016
U1954,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U1955,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U1956,2016-05-14,D07,DI,SO,motile_caligus,2,2016
U1957,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U2004,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U2005,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U2006,2016-05-14,D07,DI,SO,motile_caligus,1,2016
U2007,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U2008,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U2009,2016-05-14,D07,DI,SO,motile_caligus,1,2016
U4412,2016-05-14,D07,DI,SO,motile_caligus,1,2016
U4466,2016-05-14,D07,DI,SO,motile_caligus,1,2016
U4467,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U4468,2016-05-14,D07,DI,SO,motile_caligus,2,2016
U4469,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U4470,2016-05-14,D07,DI,SO,motile_caligus,2,2016
U4471,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U4472,2016-05-14,D07,DI,SO,motile_caligus,1,2016
U4507,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U4508,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U4509,2016-05-14,D07,DI,SO,motile_caligus,1,2016
U4510,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U4511,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U4513,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U4514,2016-05-14,D07,DI,SO,motile_caligus,3,2016
U4515,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U4516,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U4517,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U4518,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U4552,2016-05-14,D07,DI,SO,motile_caligus,0,2016
U1913,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U1914,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U1915,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U1916,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U1917,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U1924,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U1925,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U1926,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U1927,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U1928,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U3721,2016-05-15,D22,DI,CU,motile_caligus,0,2016
U3722,2016-05-15,D22,DI,CU,motile_caligus,0,2016
U3723,2016-05-15,D22,DI,CU,motile_caligus,0,2016
U3724,2016-05-15,D22,DI,CU,motile_caligus,0,2016
U3725,2016-05-15,D22,DI,CU,motile_caligus,0,2016
U3726,2016-05-15,D22,DI,CU,motile_caligus,0,2016
U3727,2016-05-15,D22,DI,CU,motile_caligus,0,2016
U3728,2016-05-15,D22,DI,CU,motile_caligus,0,2016
U3729,2016-05-15,D22,DI,CU,motile_caligus,0,2016
U3730,2016-05-15,D22,DI,CU,motile_caligus,0,2016
U3843,2016-05-15,D22,DI,PI,motile_caligus,0,2016
U3844,2016-05-15,D22,DI,PI,motile_caligus,0,2016
U3845,2016-05-15,D22,DI,PI,motile_caligus,0,2016
U3846,2016-05-15,D22,DI,PI,motile_caligus,0,2016
U3847,2016-05-15,D22,DI,PI,motile_caligus,0,2016
U3848,2016-05-15,D22,DI,PI,motile_caligus,0,2016
U3883,2016-05-15,D22,DI,PI,motile_caligus,0,2016
U3884,2016-05-15,D22,DI,PI,motile_caligus,0,2016
U3890,2016-05-15,D22,DI,PI,motile_caligus,0,2016
U3891,2016-05-15,D22,DI,PI,motile_caligus,2,2016
U4221,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4335,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4336,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4337,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4338,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4339,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4340,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4341,2016-05-15,D22,DI,SO,motile_caligus,1,2016
U4342,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4363,2016-05-15,D22,DI,SO,motile_caligus,1,2016
U4364,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4365,2016-05-15,D22,DI,SO,motile_caligus,1,2016
U4366,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4369,2016-05-15,D22,DI,SO,motile_caligus,1,2016
U4370,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4371,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4372,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4373,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4374,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U4375,2016-05-15,D22,DI,SO,motile_caligus,0,2016
U2759,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U2760,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U2761,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U2762,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U2763,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U2764,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U2765,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U2766,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U2767,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U2768,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4084,2016-05-19,D08,DI,CU,motile_caligus,0,2016
U4201,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4202,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4203,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4204,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4225,2016-05-19,D08,DI,SO,motile_caligus,1,2016
U4226,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4227,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4228,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4229,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4230,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4273,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4274,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4275,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4276,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4277,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4278,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4279,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4280,2016-05-19,D08,DI,SO,motile_caligus,1,2016
U4281,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U4282,2016-05-19,D08,DI,SO,motile_caligus,0,2016
U1952,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U1963,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U1964,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U1965,2016-05-19,D07,DI,SO,motile_caligus,2,2016
U1966,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U1967,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U1968,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U1969,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U1970,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U1981,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4566,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4567,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4568,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4569,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4570,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4632,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4663,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4664,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4665,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4666,2016-05-19,D07,DI,SO,motile_caligus,1,2016
U4667,2016-05-19,D07,DI,SO,motile_caligus,1,2016
U4668,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4669,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4670,2016-05-19,D07,DI,SO,motile_caligus,1,2016
U4681,2016-05-19,D07,DI,SO,motile_caligus,1,2016
U4682,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4683,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4684,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4685,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U4686,2016-05-19,D07,DI,SO,motile_caligus,0,2016
U1953,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U1995,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U1996,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U1997,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U1998,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U1999,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U2000,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U2001,2016-05-23,D09,DI,SO,motile_caligus,1,2016
U2002,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U2003,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U2975,2016-05-23,D09,DI,CU,motile_caligus,0,2016
U2976,2016-05-23,D09,DI,CU,motile_caligus,1,2016
U2977,2016-05-23,D09,DI,CU,motile_caligus,0,2016
U3318,2016-05-23,D09,DI,CU,motile_caligus,0,2016
U3319,2016-05-23,D09,DI,CU,motile_caligus,2,2016
U3320,2016-05-23,D09,DI,CU,motile_caligus,0,2016
U3321,2016-05-23,D09,DI,CU,motile_caligus,1,2016
U3322,2016-05-23,D09,DI,CU,motile_caligus,1,2016
U3323,2016-05-23,D09,DI,CU,motile_caligus,2,2016
U3324,2016-05-23,D09,DI,CU,motile_caligus,0,2016
U3440,2016-05-23,D09,DI,PI,motile_caligus,0,2016
U3441,2016-05-23,D09,DI,PI,motile_caligus,1,2016
U3442,2016-05-23,D09,DI,PI,motile_caligus,0,2016
U3443,2016-05-23,D09,DI,PI,motile_caligus,0,2016
U3444,2016-05-23,D09,DI,PI,motile_caligus,0,2016
U3445,2016-05-23,D09,DI,PI,motile_caligus,0,2016
U3446,2016-05-23,D09,DI,PI,motile_caligus,1,2016
U3447,2016-05-23,D09,DI,PI,motile_caligus,0,2016
U3448,2016-05-23,D09,DI,PI,motile_caligus,0,2016
U3751,2016-05-23,D09,DI,PI,motile_caligus,0,2016
U4392,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4526,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4527,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4528,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4529,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4530,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4531,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4555,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4556,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4557,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4558,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4615,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4616,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4617,2016-05-23,D09,DI,SO,motile_caligus,1,2016
U4618,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4619,2016-05-23,D09,DI,SO,motile_caligus,2,2016
U4620,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4621,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4633,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U4634,2016-05-23,D09,DI,SO,motile_caligus,0,2016
U2496,2016-05-23,D27,DI,SO,motile_caligus,0,2016
U2497,2016-05-23,D27,DI,SO,motile_caligus,0,2016
U2498,2016-05-23,D27,DI,SO,motile_caligus,1,2016
U2499,2016-05-23,D27,DI,SO,motile_caligus,1,2016
U2500,2016-05-23,D27,DI,SO,motile_caligus,1,2016
U2801,2016-05-23,D27,DI,SO,motile_caligus,0,2016
U2802,2016-05-23,D27,DI,SO,motile_caligus,1,2016
U2803,2016-05-23,D27,DI,SO,motile_caligus,0,2016
U2804,2016-05-23,D27,DI,SO,motile_caligus,0,2016
U2805,2016-05-23,D27,DI,SO,motile_caligus,0,2016
U1921,2016-05-23,D22,DI,SO,motile_caligus,0,2016
U1922,2016-05-23,D22,DI,SO,motile_caligus,1,2016
U1923,2016-05-23,D22,DI,SO,motile_caligus,0,2016
U1943,2016-05-23,D22,DI,SO,motile_caligus,0,2016
U1975,2016-05-23,D22,DI,SO,motile_caligus,0,2016
U1976,2016-05-23,D22,DI,SO,motile_caligus,0,2016
U1977,2016-05-23,D22,DI,SO,motile_caligus,1,2016
U1978,2016-05-23,D22,DI,SO,motile_caligus,2,2016
U1979,2016-05-23,D22,DI,SO,motile_caligus,0,2016
U1980,2016-05-23,D22,DI,SO,motile_caligus,0,2016
U3623,2016-05-23,D22,DI,CU,motile_caligus,0,2016
U3624,2016-05-23,D22,DI,CU,motile_caligus,0,2016
