eventID,eventDate,eventTime,eventRemarks,decimalLatitude,decimalLongitude,coordinatePrecision,country,countryCode,stateProvince,habitat,geodeticDatum,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol,language,license,bibliographicCitation,references,institutionID
DE634N1,2019-06-20,08:28:00-0700,No visual survey conducted; set immediately upon fish sighting,50.456533,-125.268783,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
JE520N1,2019-06-23,07:09:00-0700,tow drop # 3 miscast,50.5458,-126.66536,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
JE520N2,2019-06-23,08:03:00-0700,tow drop # 3 miscast,50.54616,-126.66828,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
JE520N3,2019-06-23,08:47:00-0700,tow drop # 3 miscast,50.54602,-126.66768,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE636N1,2019-06-24,07:15:00-0700,Visual survey paused at halfway mark for ~ 2 min for porpoise in transect,50.307533,-125.33005,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE636N2,2019-06-24,07:43:00-0700,Visual survey paused at halfway mark for ~ 2 min for porpoise in transect,50.309833,-125.330533,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
JE522N1,2019-06-24,07:03:00-0700,"CTD did not record drop, downloaded file starts after return to station",50.53839,-126.77386,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
JE522N2,2019-06-24,07:32:00-0700,"CTD did not record drop, downloaded file starts after return to station, Lots of the sockeye looked as if they had been caught previously (roughed up). A few fish escaped from net. 2 lice found in draining bucket",50.53825,-126.77136,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE638N1,2019-06-25,06:44:00-0700,NA,50.272117,-125.37515,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE639N1,2019-06-25,09:05:00-0700,Botched a set - many Lion's Manes in bight. Ended processing early and didn't do oceanography due to harassment by camper,50.24475,-125.396667,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE639N2,2019-06-25,09:30:00-0700,"Botched a set - many Lion's Manes in bight. Ended processing early and didn't do oceanography due to harassment by camper, Ended processing early due to harassment by camper",50.23995,-125.396583,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE641N1,2019-06-26,08:23:00-0700,NA,50.452067,-125.247833,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE641N2,2019-06-26,08:50:00-0700,NA,50.457617,-125.2586,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
JE523N1,2019-06-28,07:13:00-0700,second set paused at beginning due to net deployment issues,50.54513,-126.66184,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
JE523N2,2019-06-28,07:46:00-0700,second set paused at beginning due to net deployment issues,50.54599,-126.66737,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
JE523N3,2019-06-28,08:10:00-0700,second set paused at beginning due to net deployment issues,50.5458,-126.66183,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
JE524N1,2019-06-28,10:24:00-0700,"Kayakers at 5:30 into visual survey. One chum obtained for Gideon Mordecai not assigned UFN, details recorded on label in package. Zoop tow 4 miscast, net rinsed and sample discarded.",50.6012,-126.7028,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
JE524N2,2019-06-28,11:10:00-0700,"Kayakers at 5:30 into visual survey. One chum obtained for Gideon Mordecai not assigned UFN, details recorded on label in package. Zoop tow 4 miscast, net rinsed and sample discarded.",50.60129,-126.70315,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
JE525N1,2019-06-29,07:02:00-0700,"Light fog during visual survey, set 1 botched - net tangled, Botched set - net tangled",50.54023,-126.78136,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
JE525N2,2019-06-29,07:26:00-0700,"Light fog during visual survey, set 1 botched - net tangled",50.53973,-126.77827,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE642N1,2019-07-02,07:24:00-0700,"""slides"" were very splashy",50.305633,-125.337583,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE642N2,2019-07-02,07:43:00-0700,"""slides"" were very splashy",50.304533,-125.336083,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE642N3,2019-07-02,11:24:00-0700,"""slides"" were very splashy",50.308817,-125.325983,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE643N1,2019-07-03,06:59:00-0700,No CTD; only conducted secchi (depth = 13 m @ 08:39),50.2727,-125.376983,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE644N1,2019-07-03,10:13:00-0700,No CTD; only dropped secchi (depth = 15.5 m @ 12:24),50.234917,-125.394583,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE644N2,2019-07-03,10:42:00-0700,No CTD; only dropped secchi (depth = 15.5 m @ 12:24),50.232967,-125.393833,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE644N3,2019-07-03,10:59:00-0700,"No CTD; only dropped secchi (depth = 15.5 m @ 12:24), Thought there was one sockeye and therefore retained 10 pink; however, no sockeye found upon subsequent inspection, so discontinued retention",50.23085,-125.394533,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
JE526N1,2019-07-04,07:12:00-0700,NA,50.54523,-126.66216,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE646N1,2019-07-04,09:01:00-0700,No CTD deployed. Secchi depth 12.5 m. Released 3 chum in very poor state,50.457633,-125.259917,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE646N2,2019-07-04,09:23:00-0700,No CTD deployed. Secchi depth 12.5 m. Released 3 chum in very poor state,50.456783,-125.264833,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE646N3,2019-07-04,10:14:00-0700,No CTD deployed. Secchi depth 12.5 m. Released 3 chum in very poor state,50.456867,-125.26715,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
JE527N1,2019-07-06,07:48:00-0700,Heavy fog during visual survey. 30g scale started sticking.,50.53932,-126.78125,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE647N1,2019-07-08,06:52:00-0700,"Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",50.305917,-125.333817,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE647N2,2019-07-08,07:16:00-0700,"Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",50.3076,-125.327583,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE647N3,2019-07-08,07:43:00-0700,"Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",50.312667,-125.32365,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
DE648N1,2019-07-09,06:27:00-0700,NA,50.26936667,-125.3628167,1e-5,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, EDMO:5148"
