sampleID,site,location,region,date,depth,mesh,flowin,flowout,distance,duration,volume,vol.cor,sieve,fraction.proc,sizeclass,phylum,class,order,family,genus,species,plot.taxon.g,plot.taxon.d,plot.taxon,labID,stage,sex,length,count,totcount,abundance,lab.processor,processor.notes
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,8,8,0.29,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,83,4150,148.02,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,Calanoid copepod,Aetidius,Aetidius,Aetidius divergens,NA,NA,2.05,2,2,0.07,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,Calanoid copepod,Aetidius,Aetidius,Aetidius divergens,<C5,NA,<2,2,100,3.57,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,Calanoid copepod,Aetidius,Aetidius,Aetidius divergens,NA,M,<2,2,100,3.57,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Cnidaria,Hydrozoa,Anthomedusae,NA,NA,NA,Other,Anthomedusae,Anthomedusae,Anthomedusae,NA,NA,<2,1,50,1.78,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,2,2,0.07,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,83,4150,148.02,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,Calanus marshallae,NA,NA,3.63,354,354,12.63,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.8,81,81,2.89,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.55,2,100,3.57,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,<C5,NA,<2,1,50,1.78,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,NA,Calanoid copepod,Candacia,Candacia,Candacia,NA,NA,3.2,1,1,0.04,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,NA,<2,1,50,1.78,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,2000,1,>10,Chaetognatha,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,Chaetognath,NA,NA,18,3,3,0.11,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,>10,Chaetognatha,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,Chaetognath,NA,NA,11.6,9,9,0.32,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,2000,1,5-10,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,Other,Clytia,Clytia,Clytia,NA,NA,6.8,2,2,0.07,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,5-10,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,Other,Clytia,Clytia,Clytia,NA,NA,7.5,3,3,0.11,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Other,Copepod (<CV),Copepod nauplius,Copepod nauplius,nauplius,NA,<2,1,1,0.04,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,<C5,NA,<2,1,1,0.04,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C1,NA,<2,2,100,3.57,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C2,NA,<2,7,350,12.48,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,<1,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,Corycaeus,NA,NA,<2,3,3,0.11,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,<1,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,Corycaeus,NA,NA,<2,13,650,23.18,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Cyprid,NA,NA,<2,2,100,3.57,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,<1,NA,NA,NA,NA,NA,NA,Other,Other,Other,Egg (oily),NA,NA,<2,15,750,26.75,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,NA,M,3.2,1,1,0.04,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,<C5,F,2.8,4,4,0.14,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,C4,NA,2.3,1,1,0.04,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,<C5,NA,<2,2,100,3.57,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,2000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA,Calanoid copepod,Eucalanus,Eucalanus,Eucalanus,NA,NA,4.65,2,2,0.07,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,Euphausiid calytopsis,NA,NA,<2,8,400,14.27,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,Cladoceran,Evadne,Evadne,Evadne,NA,NA,<2,7,350,12.48,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,<1,Mollusca,Gastropoda,NA,NA,NA,NA,Other,Gastropoda,Gastropoda,Gastropod egg,NA,NA,<2,1,50,1.78,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Grapsidae,NA,NA,Decapod ,Grapsidae,Grapsidae,Grapsidae,NA,NA,4.1,1,1,0.04,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Malacostraca,Decapoda,Grapsidae,NA,NA,Decapod ,Grapsidae,Grapsidae,Grapsidae,NA,NA,<2,1,50,1.78,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,NA,NA,Amphipod ,Hyperiidae,Hyperiidae,Hyperiid amphipod,NA,NA,4.2,1,1,0.04,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,2000,1,2-5,Cnidaria,Hydrozoa,Leptomedusae,NA,NA,NA,Other,Leptomedusae,Leptomedusae,Leptomedusae,NA,NA,2.8,1,1,0.04,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,2-5,Cnidaria,Hydrozoa,Leptomedusae,NA,NA,NA,Other,Leptomedusae,Leptomedusae,Leptomedusae,NA,NA,NA,1,50,1.78,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,2000,1,5-10,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Leukartiara,NA,Other,Leukartiara,Leukartiara,Leuckartiara. ,NA,NA,8.25,2,2,0.07,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,Decapod ,Majidae,Majidae,Majidae,NA,NA,2.9,2,2,0.07,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,Metridia,NA,NA,2.87,80,80,2.85,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,Metridia,<C5,NA,<2,1,50,1.78,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,Metridia,C5,NA,<2,2,100,3.57,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,Metridia,NA,F,<2,4,200,7.13,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,Metridia,NA,M,<2,3,150,5.35,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,2000,1,2-5,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,NA,Other,Nanomia,Nanomia,Nanomia,NA,NA,3.85,9,9,0.32,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,NA,Other,Nanomia,Nanomia,Nanomia,NA,NA,2.8,7,7,0.25,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,cara,Other,Nanomia,Nanomia,Nanomia cara,NA,NA,2.2,1,1,0.04,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,2-5,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,Larvacean,Larvacean,Larvacean,Oikopleura,NA,NA,<2,2,100,3.57,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,2000,1,5-10,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA,Decapod ,Pandalidae,Pandalidae,Pandalidae,NA,NA,9.5,1,1,0.04,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA,Decapod ,Pandalidae,Pandalidae,Pandalidae,NA,NA,3.4,8,8,0.29,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,2-5,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA,Decapod ,Pandalidae,Pandalidae,Pandalidae,NA,NA,3,4,200,7.13,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,5-10,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,NA,NA,Other,Pandeidae,Pandeidae,Pandeidae,NA,NA,7.05,2,2,0.07,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,3,3,0.11,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,19,950,33.88,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Phoronida,NA,NA,NA,NA,NA,Other,Phoronida,Phoronida,Phoronida,NA,NA,<2,1,50,1.78,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,2000,1,2-5,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,NA,NA,Decapod ,Pinnotheridae,Pinnotheridae,Pinnotheridae,NA,NA,2.9,2,2,0.07,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,2000,1,2-5,NA,NA,NA,NA,NA,NA,Other,Other,Other,Pneumatophore,NA,NA,3.05,4,4,0.14,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,5-10,NA,NA,NA,NA,NA,NA,Other,Other,Other,Pneumatophore,NA,NA,8,6,6,0.21,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,2000,1,2-5,NA,NA,NA,NA,NA,NA,Other,Other,Other,Polyps,NA,NA,2.5,1,1,0.04,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Porcellanidae,NA,NA,Decapod ,Porcellanidae,Porcellanidae,Porcellanidae,NA,NA,4.5,1,1,0.04,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,Pseudocalanus,NA,NA,<2,120,6000,214.01,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,2000,1,5-10,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,Sarsia,NA,Other,Sarsia,Sarsia,Sarsia,NA,NA,6,2,2,0.07,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,NA,NA,2.1,1,1,0.04,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,NA,M,<2,1,50,1.78,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,250,0.02,1-2,Arthropoda,Malacostraca,Decapoda,Xanthidae,NA,NA,Decapod ,Xanthidae,Decapoda,Xanthidae,NA,NA,<2,1,50,1.78,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,NA,NA,NA,NA,NA,NA,Other,Other,Other,Yellow egg (TBA),NA,NA,2.1,4,4,0.14,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,44,4400,832.49,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,<1,Mollusca,Bivalvia,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve veliger,veliger,NA,<2,3,300,56.76,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,Calanus marshallae,NA,NA,3.3,1,1,0.19,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.5,2,2,0.38,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,F,<2,3,300,56.76,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,1000,1,5-10,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,Other,Clytia,Clytia,Clytia,NA,NA,8,1,1,0.19,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,<1,Arthropoda,Maxillipoda,NA,NA,NA,NA,Other,Copepod (<CV),Copepod nauplius,Copepod nauplius,nauplius,NA,<2,8,800,151.36,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,<1,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,Corycaeus,NA,NA,<2,15,1500,283.80,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Cyprid,NA,NA,<2,6,600,113.52,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,<1,Echinodermata,NA,NA,NA,NA,NA,Other,Echinodermata,Echinodermata,Echinodermata,NA,NA,<2,84,8400,1589.30,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,<1,NA,NA,NA,NA,NA,NA,Other,Other,Other,Egg (oily),NA,NA,<2,1,100,18.92,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,Cladoceran,Evadne,Evadne,Evadne,NA,NA,<2,135,13500,2554.23,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,1000,1,2-5,Arthropoda,Malacostraca,Amphipoda,Gammaridae,NA,NA,Amphipod ,Gammaridae,Amphipoda,Gammarid,NA,NA,2.8,2,2,0.38,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,<1,Mollusca,Gastropoda,NA,NA,NA,NA,Other,Gastropoda,Gastropoda,Gastropod egg,NA,NA,<2,2,200,37.84,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,<1,Cnidaria,Hydrozoa,NA,NA,NA,NA,Other,Hydrozoa,Hydrozoa,Hydromedusae,NA,NA,<2,4,400,75.68,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,Metridia,NA,NA,2.9,1,1,0.19,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,2-5,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,Larvacean,Larvacean,Larvacean,Oikopleura,NA,NA,<2,62,6200,1173.05,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,109,10900,2062.30,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,2000,1,>10,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,NA,NA,Other,Pleurobrachiidae,Pleurobrachiidae,Pleurobrachiidae,NA,NA,13,1,1,0.19,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,1000,1,5-10,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,NA,NA,Other,Pleurobrachiidae,Pleurobrachiidae,Pleurobrachiidae,NA,NA,8.5,8,8,1.51,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Podon,NA,Cladoceran,Podon,Podon,Podon,NA,NA,<2,29,2900,548.69,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,1-2,Annelida,Polychaeta,NA,NA,NA,NA,Other,Polychaeta,Polychaeta,Polychaete trocophore,NA,NA,<2,1,100,18.92,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,1000,1,2-5,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA,Other,Siphonophorae,Siphonophorae,Siphonophore pneumatophore,NA,NA,2.8,1,1,0.19,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,1-2,Annelida,Polychaeta,Spionida,Spionidae,NA,NA,Other,Spionidae,Spionidae,Spionidae,NA,NA,<2,1,100,18.92,Andrea Le,
QPK738,D07,DI,Central,2016-06-09,0,250,360615,361040,11.42103642,0:00:51,2.241378398,2.288078281,250,0.04,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,2,50,21.85,Andrea Le,
QPK738,D07,DI,Central,2016-06-09,0,250,360615,361040,11.42103642,0:00:51,2.241378398,2.288078281,250,0.04,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,56,1400,611.87,Andrea Le,
