ufn,sample.int,dry.content.w,wet.content.w,corrected.ww,fullness.cat,fullness.mean,fullness.est,kingdom,phylum,class,order,infraorder,family,genus,species_1,plot.taxon.g,plot.taxon.d,plot.taxon,life.stage,sex,DI,count,size,length.min,length.max,length.avg,length.corr,group.weight,corrected.weight,comment
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,NA,M,1,1,05-Feb,3.25,3.25,NA,NA,0.9,1.386,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Eucalanidae,Eucalanus,NA,Calanoid copepod,Eucalanus,Eucalanus,NA,NA,3,1,05-Feb,4.25,4.25,NA,NA,0.7,1.078,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Cyclopoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,2,2,02-Jan,1,1.1,NA,NA,0.05,0.077,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,6,05-Feb,2.25,3.25,NA,NA,2.1,3.234,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,5,05-Feb,2.25,3.25,NA,NA,1,1.54,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Calanoida,Calanoid,copepodite,NA,1,4,02-Jan,1.1,1.5,NA,NA,0.1,0.154,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,4,3,10-May,1.4,1.75,1.575,NA,0.3,0.462,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Harpacticoida,NA,NA,NA,NA,Other,Harpacticoida,Other Copepod,NA,NA,2,1,02-Jan,1.25,1.25,NA,NA,0.01,0.0154,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,NA,NA,1,1,02-Jan,1.9,1.9,NA,NA,0.2,0.308,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,NA,NA,2,3,02-Jan,1.5,2,NA,NA,0.3,0.462,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,NA,NA,3,7,02-Jan,1.5,2,NA,NA,1,1.54,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,NA,NA,4,1,02-Jan,NA,NA,NA,NA,0.01,0.0154,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,<CV,NA,2,1,02-Jan,1.9,1.9,NA,NA,0.05,0.077,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,45,02-Jan,NA,NA,NA,NA,6,9.24,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,4,05-Feb,NA,NA,NA,NA,1.2,1.848,NA
U2416,NA,NA,117.1,180.33,51-75,62.5,70,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,4.4,6.776,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,8,05-Feb,2,2.75,NA,NA,1.6,2.464,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,24,05-Feb,2,2.75,NA,NA,4.4,6.776,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,59,05-Feb,2,2.75,NA,NA,7.8,12.012,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,4,27,05-Feb,2,2.75,NA,NA,5.1,7.854,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,1,2,05-Feb,3,3,NA,NA,1.1,1.694,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,1,1,05-Feb,3.25,3.25,NA,NA,0.8,1.232,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,2,1,05-Feb,3.25,3.25,NA,NA,0.9,1.386,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,4,5,05-Feb,3,3,NA,NA,2.5,3.85,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Chaetognatha,NA,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,NA,NA,4,2,10-May,NA,NA,NA,NA,0.4,0.616,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Eucalanidae,Eucalanus,NA,Calanoid copepod,Eucalanus,Eucalanus,NA,NA,3,3,05-Feb,3.5,5,NA,NA,2.3,3.542,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Gaetanus,NA,Calanoid copepod,Gaetanus,Calanoid,NA,NA,3,1,05-Feb,2.5,2.5,NA,NA,0.4,0.616,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,NA,NA,2,1,02-Jan,1.5,1.5,NA,NA,0.01,0.0154,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,NA,NA,3,2,02-Jan,1.9,1.95,NA,NA,0.05,0.077,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,1,14,02-Jan,1.6,1.75,NA,NA,1.2,1.848,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,2,5,02-Jan,1.6,1.75,NA,NA,0.4,0.616,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,3,6,02-Jan,1.6,1.75,NA,NA,0.4,0.616,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,4,6,02-Jan,1.6,1.75,NA,NA,0.4,0.616,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Calanoida,Calanoid,<CV,NA,1,1,02-Jan,1.25,1.25,NA,NA,0.05,0.077,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,NA,Calanoid copepod,Calanus,Calanus,<CV,NA,1,1,02-Jan,1.95,1.95,NA,NA,0.05,0.077,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,2,2,05-Feb,0.5,0.95,0.725,NA,0.05,0.077,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,3,1,10-May,1.25,1.25,1.25,NA,0.01,0.0154,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,3,2,05-Feb,0.6,0.9,0.75,NA,0.05,0.077,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,nauplius,NA,4,1,<1,0.5,0.5,NA,NA,0.01,0.0154,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,4,4,10-May,1.25,1.25,1.25,NA,1,1.54,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausia,Euphausiid,calytopsis,NA,2,1,05-Feb,2.5,2.5,NA,NA,0.1,0.154,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausia,Euphausiid,furcilia,NA,3,1,05-Feb,4,4,NA,NA,0.1,0.154,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausia,Euphausiid,furcilia,NA,4,1,05-Feb,NA,NA,NA,NA,0.01,0.0154,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,61,05-Feb,NA,NA,NA,NA,7.8,12.012,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,1,02-Jan,NA,NA,NA,NA,0.01,0.0154,NA
U2417,NA,NA,50.7,78.08,51-75,62.5,60,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,12.4,19.096,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,Evadne,NA,Cladoceran,Evadne,Evadne,NA,NA,3,2,<1,0.85,0.85,NA,NA,0.01,0.0154,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,nauplius,NA,1,1,<1,0.75,0.75,NA,NA,0.05,0.077,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,nauplius,NA,3,1,<1,0.7,0.7,NA,NA,0.01,0.0154,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,NA,NA,4,1,<1,0.9,0.9,NA,NA,0.01,0.0154,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,1,2,05-Feb,3.2,3.8,NA,NA,1,1.54,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,3,2,05-Feb,3.2,3.5,NA,NA,0.9,1.386,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,4,1,05-Feb,3.5,3.5,NA,NA,0.2,0.308,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,3,1,05-Feb,3,3,NA,NA,0.05,0.077,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Tortanidae,Tortanus,discaudatus,Calanoid copepod,Tortanus,Tortanus,NA,NA,1,2,05-Feb,2,2.05,NA,NA,0.05,0.077,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,1,97,02-Jan,1.55,1.85,NA,NA,6.6,10.164,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,2,73,02-Jan,1.55,1.85,NA,NA,4.3,6.622,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,3,29,02-Jan,1.55,1.85,NA,NA,1.5,2.31,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,4,6,02-Jan,1.55,1.85,NA,NA,0.1,0.154,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,5,05-Feb,2.1,2.75,NA,NA,1,1.54,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,48,05-Feb,2.1,2.75,NA,NA,4.7,7.238,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,96,05-Feb,2.1,2.75,NA,NA,8.7,13.398,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,4,52,05-Feb,2.1,2.75,NA,NA,4.3,6.622,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Calanoida,Calanoid,copepodite,NA,2,3,02-Jan,1.6,1.85,NA,NA,0.05,0.077,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,16,05-Feb,NA,NA,NA,NA,0.8,1.232,NA
U2418,NA,NA,38,58.52,51-75,62.5,55,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,0.3,0.462,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,1,72,02-Jan,1.65,1.8,NA,NA,6.4,9.856,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,2,238,02-Jan,1.65,1.8,NA,NA,17.8,27.412,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,3,204,02-Jan,1.65,1.8,NA,NA,12.2,18.788,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,4,32,02-Jan,1.65,1.8,NA,NA,2,3.08,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,divergens,Calanoid copepod,Aetideus,Aetideus,NA,NA,1,24,02-Jan,1.5,2,NA,NA,6,9.24,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,divergens,Calanoid copepod,Aetideus,Aetideus,NA,NA,2,28,02-Jan,1.5,2,NA,NA,3.6,5.544,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,divergens,Calanoid copepod,Aetideus,Aetideus,NA,NA,3,12,02-Jan,1.5,2,NA,NA,1.2,1.848,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,2,05-Feb,2.2,2.2,NA,NA,0.1,0.154,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,16,05-Feb,2,3,NA,NA,3.4,5.236,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,18,05-Feb,2,3,NA,NA,3.2,4.928,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,4,6,05-Feb,2,3,NA,NA,0.4,0.616,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,NA,Other,Digested insect,Insect,NA,NA,4,2,05-Feb,NA,NA,NA,NA,0.1,0.154,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausia,Euphausiid,furcilia,NA,2,9,05-Feb,3,3.75,NA,NA,1.2,1.848,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,pacifica,Amphipod,Hyperiidae,Hyperiidae,NA,NA,2,2,02-Jan,1.5,1.5,NA,NA,0.1,0.154,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,pacifica,Amphipod,Hyperiidae,Hyperiidae,NA,NA,4,4,05-Feb,2,2.5,NA,NA,0.4,0.616,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,nauplius,NA,1,2,<1,0.75,0.75,NA,NA,0.1,0.154,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Malacostraca,Decapoda,Brachyura,NA,NA,NA,Decapod,Brachyura,Brachyura,zoea,NA,2,2,02-Jan,2,2,NA,NA,0.4,0.616,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,1,4,05-Feb,3.2,3.3,NA,NA,2.2,3.388,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,2,6,05-Feb,3.1,3.75,NA,NA,3.2,4.928,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,3,12,05-Feb,3.1,3.75,NA,NA,7.6,11.704,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,4,6,05-Feb,2.5,2.5,NA,NA,1.6,2.464,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Eucalanidae,Eucalanus,NA,Calanoid copepod,Eucalanus,Eucalanus,NA,NA,4,4,05-Feb,4.25,4.75,NA,NA,3.4,5.236,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,NA,NA,1,8,05-Feb,1.75,2,NA,NA,0.4,0.616,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,NA,NA,2,12,05-Feb,1.75,2,NA,NA,0.8,1.232,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,NA,NA,3,8,05-Feb,1.75,2,NA,NA,0.2,0.308,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,30,05-Feb,NA,NA,NA,NA,5.2,8.008,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,6,02-Jan,NA,NA,NA,NA,0.2,0.308,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,3.8,5.852,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,NA,NA,1,1,02-Jan,1,1,NA,NA,0.05,0.077,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Annelida,Polychaeta,NA,NA,NA,NA,NA,Other,Polychaeta,Polychaeta,NA,NA,4,1,02-Jan,1.8,1.8,NA,NA,0.05,0.077,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,4,1,10-May,1.6,1.6,1.6,NA,0.3,0.462,NA
U2419,NA,NA,85,130.9,76-100,87.5,80,Animalia,Chaetognatha,NA,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,NA,NA,4,1,10-May,NA,NA,NA,NA,0.01,0.0154,NA
U1736,NA,NA,52.7,81.16,26-50,37.5,35,Animalia,Mollusca,Bivalvia,NA,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,NA,NA,1,1,02-Jan,1.4,1.4,NA,NA,0.2,0.308,NA
U1736,NA,NA,52.7,81.16,26-50,37.5,35,Animalia,Arthropoda,Maxillopoda,Cyclopoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,1,1,02-Jan,1,1,NA,NA,0.01,0.0154,NA
U1736,NA,NA,52.7,81.16,26-50,37.5,35,Animalia,Arthropoda,Maxillopoda,Cyclopoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,2,1,02-Jan,1,1,NA,NA,0.01,0.0154,NA
U1736,NA,NA,52.7,81.16,26-50,37.5,35,Animalia,Arthropoda,Maxillopoda,Cyclopoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,3,1,02-Jan,1,1,NA,NA,0.01,0.0154,NA
U1736,NA,NA,52.7,81.16,26-50,37.5,35,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,nauplius,NA,2,1,<1,0.6,0.6,NA,NA,0.01,0.0154,NA
U1736,NA,NA,52.7,81.16,26-50,37.5,35,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Hyperoche,NA,Amphipod,Hyperiidae,Hyperiidae,NA,NA,3,1,05-Feb,3,3,NA,NA,0.5,0.77,NA
U1736,NA,NA,52.7,81.16,26-50,37.5,35,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Hyperoche,NA,Amphipod,Hyperiidae,Hyperiidae,NA,NA,4,2,05-Feb,3,3,NA,NA,1,1.54,NA
U1736,NA,NA,52.7,81.16,26-50,37.5,35,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,2,10,05-Feb,0.6,1,0.8,NA,0.5,0.77,NA
