ufn,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab
U5461,2018-12-06T00:00:00Z,None,Present,19.4,115,120,NA,NA,JG,streamlined1_st,lab_motiles_etoh,NA
U16102,2018-12-06T00:00:00Z,None,Present,14.9,105,110,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16106,2018-12-06T00:00:00Z,None,Present,4.7,77,82,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16107,2018-12-06T00:00:00Z,None,Present,5,78,82,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16241,2018-12-06T00:00:00Z,None,Present,7.6,92,96,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16242,2018-12-06T00:00:00Z,None,Present,8.3,92,97,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16243,2018-12-06T00:00:00Z,None,Present,5.5,78,82,NA,1 Rocinela propodialis in bag,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16244,2018-12-06T00:00:00Z,None,Present,2.5,61,65,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16245,2018-12-06T00:00:00Z,None,Present,6.5,82,86,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16246,2018-12-06T00:00:00Z,None,Present,5.6,79,84,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16247,2018-12-06T00:00:00Z,None,Present,8.6,88,93,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16248,2018-12-06T00:00:00Z,None,Present,6,79,84,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16249,2018-12-06T00:00:00Z,None,Present,3.9,70,74,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16492,2018-12-06T00:00:00Z,None,Present,10.3,98,103,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16493,2018-12-06T00:00:00Z,None,Present,8.3,94,99,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16494,2018-12-06T00:00:00Z,None,Present,10.1,93,97,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16495,2018-12-06T00:00:00Z,None,Present,7.1,88,93,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16497,2018-12-06T00:00:00Z,None,Present,6.8,86,91,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16101,2018-12-10T00:00:00Z,None,Present,4.6,76,81,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16103,2018-12-10T00:00:00Z,None,Present,5.1,79,83,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16104,2018-12-10T00:00:00Z,None,Present,3.3,70,74,NA,Lots of scales missing on tail end,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16105,2018-12-10T00:00:00Z,None,Present,5.9,83,88,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16361,2018-12-10T00:00:00Z,None,Present,5.6,80,85,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16362,2018-12-10T00:00:00Z,None,Present,9.1,94,99,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16363,2018-12-10T00:00:00Z,None,Present,3.1,65,69,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16364,2018-12-10T00:00:00Z,None,Present,4.7,75,79,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16391,2018-12-10T00:00:00Z,None,Present,14.4,114,119,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17011,2018-12-10T00:00:00Z,None,Present,8.4,94,98,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U17391,2018-12-10T00:00:00Z,None,Present,13.5,108,112,NA,large wound on right side under dorsal,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17221,2018-12-11T00:00:00Z,None,Present,12.4,109,113,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17222,2018-12-11T00:00:00Z,None,Present,13.5,110,114,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17223,2018-12-11T00:00:00Z,None,Present,12,109,113,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17224,2018-12-11T00:00:00Z,None,Present,14.3,108,113,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17225,2018-12-11T00:00:00Z,None,Present,13.3,105,110,NA,Bruising on left side,JG,streamlined1,lab_motiles_etoh,NA
U17226,2018-12-11T00:00:00Z,None,Present,18.1,120,125,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17227,2018-12-11T00:00:00Z,None,Present,14.3,111,115,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17228,2018-12-11T00:00:00Z,None,Present,11.9,101,106,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17230,2018-12-11T00:00:00Z,None,Present,14,110,114,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U16811,2018-12-11T00:00:00Z,None,Present,9.5,98,103,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16812,2018-12-11T00:00:00Z,None,Present,13.3,112,117,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16813,2018-12-11T00:00:00Z,None,Present,9.9,102,107,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16814,2018-12-11T00:00:00Z,None,Present,13.6,112,117,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16815,2018-12-11T00:00:00Z,None,Present,11.6,104,109,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16816,2018-12-11T00:00:00Z,None,Present,12.2,111,116,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16817,2018-12-11T00:00:00Z,None,Present,11.9,107,112,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16818,2018-12-11T00:00:00Z,None,Present,11.3,106,111,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16819,2018-12-11T00:00:00Z,None,Present,13.8,115,122,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16820,2018-12-11T00:00:00Z,None,Present,12.7,110,115,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17131,2018-12-11T00:00:00Z,None,Present,9.9,98,102,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17132,2018-12-11T00:00:00Z,None,Present,8.2,93,98,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17133,2018-12-11T00:00:00Z,None,Present,7,91,95,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17134,2018-12-11T00:00:00Z,None,Present,6.9,88,92,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17135,2018-12-11T00:00:00Z,None,Present,8.5,93,97,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17136,2018-12-11T00:00:00Z,None,Present,8.1,96,100,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17137,2018-12-11T00:00:00Z,None,Present,9.2,98,102,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17138,2018-12-11T00:00:00Z,None,Present,11.8,104,109,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17139,2018-12-11T00:00:00Z,None,Present,10,99,102,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17140,2018-12-11T00:00:00Z,None,Present,9.5,101,105,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16871,2018-12-12T00:00:00Z,None,Present,11.7,105,109,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16872,2018-12-12T00:00:00Z,None,Present,13.4,110,114,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16873,2018-12-12T00:00:00Z,None,Present,11.6,105,110,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16874,2018-12-12T00:00:00Z,None,Present,12.2,106,110,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16875,2018-12-12T00:00:00Z,None,Present,14.6,112,116,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16876,2018-12-12T00:00:00Z,None,Present,11.8,106,110,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16877,2018-12-12T00:00:00Z,None,Present,12.1,103,109,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16878,2018-12-12T00:00:00Z,None,Present,9.7,94,98,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16879,2018-12-12T00:00:00Z,None,Present,12.1,106,110,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16880,2018-12-12T00:00:00Z,None,Present,9.5,99,104,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17229,2018-12-12T00:00:00Z,None,Present,13.1,108,113,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17551,2018-12-12T00:00:00Z,None,Present,14.1,109,114,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17552,2018-12-12T00:00:00Z,None,Present,16.4,112,118,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17553,2018-12-12T00:00:00Z,None,Present,10.8,102,106,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17554,2018-12-12T00:00:00Z,None,Present,11.6,106,110,NA,Scarring on left side above anal fin,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17556,2018-12-12T00:00:00Z,None,Present,10.9,105,109,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17560,2018-12-12T00:00:00Z,None,Present,18.6,119,124,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16401,2018-12-12T00:00:00Z,None,Present,2.5,62,66,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16402,2018-12-12T00:00:00Z,None,Present,5.6,83,85,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16403,2018-12-12T00:00:00Z,None,Present,2.9,68,72,NA,scales missing on left side,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16404,2018-12-12T00:00:00Z,None,Present,4.8,81,85,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16405,2018-12-12T00:00:00Z,None,Present,4.6,79,82,NA,net markings on both sides,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16406,2018-12-12T00:00:00Z,None,Present,4.8,80,84,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16407,2018-12-12T00:00:00Z,None,Present,4.5,77,82,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16408,2018-12-12T00:00:00Z,None,Present,8.6,95,99,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16409,2018-12-12T00:00:00Z,None,Present,2.8,65,69,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16410,2018-12-12T00:00:00Z,None,Present,5.5,82,87,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17603,2018-12-12T00:00:00Z,None,Present,10.8,105,110,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17604,2018-12-12T00:00:00Z,None,Present,8.7,96,102,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17605,2018-12-12T00:00:00Z,None,Present,13.4,112,118,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17606,2018-12-12T00:00:00Z,None,Present,17.9,121,127,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17608,2018-12-12T00:00:00Z,None,Present,17.5,122,126,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17609,2018-12-12T00:00:00Z,None,Present,11.9,109,113,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17610,2018-12-12T00:00:00Z,None,Present,12.1,110,115,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17601,2018-12-13T00:00:00Z,None,Present,13.3,109,112,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17602,2018-12-13T00:00:00Z,None,Present,9.1,102,106,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17607,2018-12-13T00:00:00Z,None,Present,8.3,98,101,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17281,2018-12-17T00:00:00Z,None,Present,8.8,95,99,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17285,2018-12-17T00:00:00Z,None,Present,14.3,110,114,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17288,2018-12-17T00:00:00Z,None,Present,9.6,100,104,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17555,2018-12-17T00:00:00Z,None,Present,12.1,110,115,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17557,2018-12-17T00:00:00Z,None,Present,13.8,108,114,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17558,2018-12-17T00:00:00Z,None,Present,8.8,94,98,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17559,2018-12-17T00:00:00Z,None,Present,10.6,103,108,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16281,2018-12-17T00:00:00Z,None,Present,7.5,92,96,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16282,2018-12-17T00:00:00Z,None,Present,5.6,83,87,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16283,2018-12-17T00:00:00Z,None,Present,5,82,86,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16284,2018-12-17T00:00:00Z,None,Present,4.3,80,83,NA,missing scales on back half of fish,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16285,2018-12-17T00:00:00Z,None,Present,4.7,79,83,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16286,2018-12-17T00:00:00Z,None,Present,4.3,78,82,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16287,2018-12-17T00:00:00Z,None,Present,9.3,98,103,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16288,2018-12-17T00:00:00Z,None,Present,8.3,95,99,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16289,2018-12-17T00:00:00Z,None,Present,6.1,87,91,NA,scales missing along back on both sides,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16290,2018-12-17T00:00:00Z,None,Present,5.9,88,92,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16615,2018-12-17T00:00:00Z,None,Present,15,113,118,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16741,2018-12-17T00:00:00Z,None,Present,12.2,106,109,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16742,2018-12-17T00:00:00Z,None,Present,12.9,112,117,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16743,2018-12-17T00:00:00Z,None,Present,12.6,112,116,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16744,2018-12-17T00:00:00Z,None,Present,22.4,128,132,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16745,2018-12-17T00:00:00Z,None,Present,10.5,104,109,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16746,2018-12-17T00:00:00Z,None,Present,13.7,111,115,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16747,2018-12-17T00:00:00Z,None,Present,21.4,127,133,NA,wound above pelvic fins,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16748,2018-12-17T00:00:00Z,None,Present,11.6,107,112,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16749,2018-12-17T00:00:00Z,None,Present,15.1,116,121,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16750,2018-12-17T00:00:00Z,None,Present,10.9,104,111,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17282,2018-12-18T00:00:00Z,None,Present,9.4,97,101,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17283,2018-12-18T00:00:00Z,None,Present,8.1,94,98,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17284,2018-12-18T00:00:00Z,None,Present,10.4,100,104,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17286,2018-12-18T00:00:00Z,None,Present,6.6,91,95,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17287,2018-12-18T00:00:00Z,None,Present,11.3,103,107,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17289,2018-12-18T00:00:00Z,None,Present,10.6,101,106,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17290,2018-12-18T00:00:00Z,None,Present,8,93,97,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17681,2018-12-18T00:00:00Z,None,Present,10.2,101,106,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17682,2018-12-18T00:00:00Z,None,Present,10.6,97,101,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17683,2018-12-18T00:00:00Z,None,Present,8.5,98,102,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17684,2018-12-18T00:00:00Z,None,Present,11.2,103,108,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17685,2018-12-18T00:00:00Z,None,Present,11.3,105,109,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17686,2018-12-18T00:00:00Z,None,Present,7.3,90,94,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17687,2018-12-18T00:00:00Z,None,Present,9.2,100,105,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17688,2018-12-18T00:00:00Z,None,Present,7.6,91,96,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17689,2018-12-18T00:00:00Z,None,Present,8.9,97,101,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17690,2018-12-18T00:00:00Z,None,Present,7.4,90,94,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16051,2018-12-18T00:00:00Z,None,Present,4.1,75,79,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16052,2018-12-18T00:00:00Z,None,Present,5.3,79,83,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16053,2018-12-18T00:00:00Z,None,Present,4.5,79,83,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16054,2018-12-18T00:00:00Z,None,Present,4.4,76,80,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16055,2018-12-18T00:00:00Z,None,Present,3.5,71,75,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16056,2018-12-18T00:00:00Z,None,Present,4.3,77,80,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16057,2018-12-18T00:00:00Z,None,Present,4.3,77,81,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16058,2018-12-18T00:00:00Z,None,Present,3.7,71,75,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16059,2018-12-18T00:00:00Z,None,Present,4.2,80,85,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16060,2018-12-18T00:00:00Z,None,Present,3.4,72,74,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16201,2018-12-18T00:00:00Z,None,Present,6.5,84,88,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16203,2018-12-18T00:00:00Z,None,Present,3.7,74,78,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16205,2018-12-18T00:00:00Z,None,Present,4.4,78,82,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16209,2018-12-18T00:00:00Z,None,Present,5.2,83,87,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16611,2018-12-18T00:00:00Z,None,Present,8.8,98,103,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16612,2018-12-18T00:00:00Z,None,Present,11,106,112,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16613,2018-12-18T00:00:00Z,None,Present,9.2,99,104,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16614,2018-12-18T00:00:00Z,None,Present,7.2,92,96,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16616,2018-12-18T00:00:00Z,None,Present,7.5,94,99,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16617,2018-12-18T00:00:00Z,None,Present,7.5,96,100,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16618,2018-12-18T00:00:00Z,None,Present,8.6,99,104,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16619,2018-12-18T00:00:00Z,None,Present,8.3,98,102,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16620,2018-12-18T00:00:00Z,None,Present,8,97,101,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16671,2018-12-19T00:00:00Z,None,Present,15.8,113,118,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16672,2018-12-19T00:00:00Z,None,Present,18,119,124,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16673,2018-12-19T00:00:00Z,None,Present,17.1,112,116,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16674,2018-12-19T00:00:00Z,None,Present,15.5,114,119,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16675,2018-12-19T00:00:00Z,None,Present,17.1,113,118,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16676,2018-12-19T00:00:00Z,None,Present,18.6,119,124,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16677,2018-12-19T00:00:00Z,None,Present,19.9,118,123,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16678,2018-12-19T00:00:00Z,None,Present,13.3,104,109,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16679,2018-12-19T00:00:00Z,None,Present,14.2,114,118,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16680,2018-12-19T00:00:00Z,None,Present,18.9,115,120,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17251,2018-12-19T00:00:00Z,None,Present,8,94,98,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17252,2018-12-19T00:00:00Z,None,Present,12.7,102,107,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17253,2018-12-19T00:00:00Z,None,Present,7,88,92,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17254,2018-12-19T00:00:00Z,None,Present,26.1,132,137,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17255,2018-12-19T00:00:00Z,None,Present,9.2,97,102,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17256,2018-12-19T00:00:00Z,None,Present,9.7,96,99,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17257,2018-12-19T00:00:00Z,None,Present,3.9,75,79,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17258,2018-12-19T00:00:00Z,None,Present,9.1,99,104,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17259,2018-12-19T00:00:00Z,None,Present,7.7,90,94,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U17260,2018-12-19T00:00:00Z,None,Present,6.7,88,92,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16202,2018-12-19T00:00:00Z,None,Present,5.5,81,85,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16204,2018-12-19T00:00:00Z,None,Present,3,70,73,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16206,2018-12-19T00:00:00Z,None,Present,5.5,82,86,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16207,2018-12-19T00:00:00Z,None,Present,3.8,74,78,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16208,2018-12-19T00:00:00Z,None,Present,3.4,73,77,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U16210,2018-12-19T00:00:00Z,None,Present,3.1,70,74,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17102,2018-12-19T00:00:00Z,None,Present,24.9,132,137,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U17107,2018-12-19T00:00:00Z,None,Present,13.1,108,113,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U17501,2018-12-19T00:00:00Z,None,Present,10.3,103,108,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17502,2018-12-19T00:00:00Z,None,Present,8.3,95,99,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17503,2018-12-19T00:00:00Z,None,Present,9,98,102,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17504,2018-12-19T00:00:00Z,None,Present,14.7,112,118,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17505,2018-12-19T00:00:00Z,None,Present,8.6,97,101,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17506,2018-12-19T00:00:00Z,None,Present,11.2,107,111,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17507,2018-12-19T00:00:00Z,None,Present,8.8,100,104,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17508,2018-12-19T00:00:00Z,None,Present,10.9,104,109,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17509,2018-12-19T00:00:00Z,None,Present,7.4,94,98,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17510,2018-12-19T00:00:00Z,None,Present,9.6,100,105,NA,NA,KB,streamlined1,lab_motiles_etoh,lab_motiles
U17101,2018-12-20T00:00:00Z,None,Present,7.1,89,94,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U17103,2018-12-20T00:00:00Z,None,Present,12,106,110,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U17104,2018-12-20T00:00:00Z,None,Present,7.2,89,95,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U17105,2018-12-20T00:00:00Z,None,Present,8.5,97,101,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U17106,2018-12-20T00:00:00Z,None,Present,7.8,93,97,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U17108,2018-12-20T00:00:00Z,None,Present,8.8,98,103,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U17109,2018-12-20T00:00:00Z,None,Present,7.3,93,98,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U17110,2018-12-20T00:00:00Z,None,Present,8.8,96,100,NA,NA,KB,streamlined1,lab_motiles_cryo,lab_motiles
U16571,2019-01-08T00:00:00Z,None,Present,11.2,105,110,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16572,2019-01-08T00:00:00Z,None,Present,13.1,111,115,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16573,2019-01-08T00:00:00Z,None,Present,11.5,106,110,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16574,2019-01-08T00:00:00Z,None,Present,10.8,102,107,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
U16575,2019-01-08T00:00:00Z,None,Present,12.8,108,113,NA,NA,JG,streamlined1,lab_motiles_etoh,lab_motiles
