seine_id,bm_species,scientificName,bm_status,bm_ageclass,occurrenceID
DE284N1,Perch,Percidae,B,NA,bycatch-5885
DE284N1,Perch,Percidae,B,NA,bycatch-5886
DE284N1,Perch,Percidae,B,NA,bycatch-5887
DE284N1,Bay pipefish,Syngnathus leptorhynchus,B,NA,bycatch-5888
DE284N1,Bay pipefish,Syngnathus leptorhynchus,B,NA,bycatch-5889
DE284N1,Sandlance,Ammodytes personatus,B,NA,bycatch-5890
DE293N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5891
DE293N1,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-5892
DE293N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5893
DE293N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5894
DE295N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5895
DE299N1,Shiner perch,Cymatogaster aggregata,B,NA,bycatch-5896
DE301N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5897
DE301N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5898
DE301N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5899
DE301N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5900
DE301N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5901
DE301N1,Chinook salmon,Oncorhynchus tshawytscha,M,J,bycatch-5902
DE302N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5903
DE302N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5904
DE302N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5905
DE307N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5906
DE307N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5907
DE307N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5908
DE307N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5909
DE315N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-5910
DE321N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-5911
DE335N2,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5912
DE353N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5913
DE360N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5914
DE360N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5915
DE370N1,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-5916
DE370N1,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-5917
DE370N1,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-5918
DE370N1,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-5919
DE370N1,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-5920
DE370N1,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-5921
DE370N1,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-5922
DE370N1,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-5923
DE370N1,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-5924
DE370N1,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-5925
DE371N2,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5926
DE371N2,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5927
DE371N2,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5928
DE372N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-5929
DE378N1,Rockfish,Sebastes,B,J,bycatch-5930
DE462N2,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-5931
DE463N1,Opalescent squid,Loligo opalescens,B,NA,bycatch-5932
JE105N2,Dolly Varden trout,Salvelinus malma,B,NA,bycatch-5933
JE105N2,Dolly Varden trout,Salvelinus malma,B,NA,bycatch-5934
JE105N2,Dolly Varden trout,Salvelinus malma,B,NA,bycatch-5935
JE105N2,Dolly Varden trout,Salvelinus malma,B,NA,bycatch-5936
JE105N2,Dolly Varden trout,Salvelinus malma,B,NA,bycatch-5937
JE106N4,Salmon,Oncorhynchus,B,NA,bycatch-5938
JE106N4,Salmon,Oncorhynchus,B,NA,bycatch-5939
JE106N4,Salmon,Oncorhynchus,B,NA,bycatch-5940
JE106N4,Salmon,Oncorhynchus,B,NA,bycatch-5941
JE107N2,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-5942
JE112N1,Starry flounder,Platichthys stellatus,B,NA,bycatch-5943
JE115N1,Dolly Varden trout,Salvelinus malma,B,J,bycatch-5944
JE116N1,Salmon,Oncorhynchus,B,J,bycatch-5945
JE116N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5946
JE116N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5947
JE116N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5948
JE116N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5949
JE116N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5950
JE116N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5951
JE116N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-5952
JE116N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-5953
JE123N3,Chum salmon,Oncorhynchus keta,M,J,bycatch-5954
JE123N3,Chum salmon,Oncorhynchus keta,M,J,bycatch-5955
JE146N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-5956
JE146N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-5957
JE146N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-5958
JE146N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-5959
JE148N3,Chinook salmon,Oncorhynchus tshawytscha,B,J,bycatch-5960
JE152N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5961
JE162N1,Percy,Percidae,B,NA,bycatch-5962
JE163N1,Gunnel,Pholis laeta,B,NA,bycatch-5963
JE163N1,Gunnel,Pholis laeta,B,NA,bycatch-5964
JE163N1,Gunnel,Pholis laeta,B,NA,bycatch-5965
JE163N1,Salmon,Oncorhynchus,B,NA,bycatch-5966
JE163N1,Salmon,Oncorhynchus,B,NA,bycatch-5967
JE163N1,Salmon,Oncorhynchus,B,NA,bycatch-5968
JE163N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-5969
JE165N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-5970
JE165N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-5971
JE168N1,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-5972
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5973
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5974
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5975
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5976
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5977
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5978
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5979
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5980
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5981
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5982
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5983
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5984
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5985
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5986
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5987
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5988
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5989
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5990
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5991
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5992
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5993
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5994
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5995
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5996
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5997
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5998
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-5999
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6000
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6001
JE182N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6002
JE182N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-6003
JE182N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-6004
JE186N1,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-6005
JE195N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6006
JE198N2,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6007
JE201N3,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6008
JE203N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6009
JE203N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6010
JE203N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6011
JE205N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6012
JE205N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6013
JE209N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6014
JE210N2,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6015
JE211N1,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6016
JE225N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6017
JE231N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6018
JE231N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6019
JE231N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6020
JE233N1,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-6021
JE243N2,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-6022
JE245N2,Threespine stickleback,Gasterosteus aculeatus,B,NA,bycatch-6023
JE245N2,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6024
JE245N2,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6025
JE250N2,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6026
JE250N2,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6027
JE250N2,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6028
JE253N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6029
JE253N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6030
JE253N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6031
JE256N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6032
JE258N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6033
JE258N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6034
JE259N3,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6035
JE259N3,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6036
JE264N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6037
JE264N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6038
JE269N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6039
JE269N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6040
JE269N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6041
JE269N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6042
JE270N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6043
JE270N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6044
JE271N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-6045
JE271N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-6046
JE272N2,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6047
JE272N2,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6048
JE272N2,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6049
JE273N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6050
JE273N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6051
JE273N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-6052
JE273N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-6053
JE273N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-6054
JE273N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-6055
JE273N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6056
JE273N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6057
JE273N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6058
JE273N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6059
JE276N1,Chum salmon,Oncorhynchus keta,M,J,bycatch-6060
JE276N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6061
JE276N1,Chinook salmon,Oncorhynchus tshawytscha,M,J,bycatch-6062
JE283N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6063
JE283N1,Sockeye salmon,Oncorhynchus nerka,M,J,bycatch-6064
JE283N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6065
JE285N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6066
JE285N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6067
JE285N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6068
JE285N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6069
JE285N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6070
JE285N1,Pink salmon,Oncorhynchus gorbuscha,M,J,bycatch-6071
JE286N1,Chum salmon,Oncorhynchus keta,B,A,bycatch-6072
JE286N1,Chum salmon,Oncorhynchus keta,B,A,bycatch-6073
JE288N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6074
JE288N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6075
JE288N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6076
JE288N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6077
JE288N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6078
JE288N1,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6079
JE288N1,Pacific herring,Clupea pallasii,M,J,bycatch-6080
JE290N2,Chinook salmon,Oncorhynchus tshawytscha,B,NA,bycatch-6081
JE290N2,Dolly Varden trout,Salvelinus malma,B,NA,bycatch-6082
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6083
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6084
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6085
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6086
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6087
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6088
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6089
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6090
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6091
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6092
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6093
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6094
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6095
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6096
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6097
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6098
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6099
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6100
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6101
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6102
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6103
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6104
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6105
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6106
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6107
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6108
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6109
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6110
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6111
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6112
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6113
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6114
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6115
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6116
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6117
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6118
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6119
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6120
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6121
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6122
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6123
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6124
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6125
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6126
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6127
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6128
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6129
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6130
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6131
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6132
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6133
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6134
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6135
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6136
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6137
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6138
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6139
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6140
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6141
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6142
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6143
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6144
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6145
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6146
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6147
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6148
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6149
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6150
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6151
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6152
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6153
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6154
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6155
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6156
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6157
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6158
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6159
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6160
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6161
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6162
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6163
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6164
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6165
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6166
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6167
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6168
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6169
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6170
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6171
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6172
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6173
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6174
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6175
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6176
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6177
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6178
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6179
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6180
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6181
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6182
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6183
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6184
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6185
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6186
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6187
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6188
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6189
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6190
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6191
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6192
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6193
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6194
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6195
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6196
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6197
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6198
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6199
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6200
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6201
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6202
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6203
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6204
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6205
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6206
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6207
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6208
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6209
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6210
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6211
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6212
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6213
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6214
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6215
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6216
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6217
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6218
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6219
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6220
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6221
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6222
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6223
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6224
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6225
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6226
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6227
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6228
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6229
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6230
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6231
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6232
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6233
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6234
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6235
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6236
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6237
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6238
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6239
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6240
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6241
JE290N2,Tubesnout,Aulorhynchus flavidus,B,NA,bycatch-6242
